DeltaTime,fd,OpTyp,DeltaOffset,Size,Duration
0.00835169,0,R,0,1048576,0.000121187
0.000125827,1,W,0,1048576,0.0152803
0.0153115,0,R,0,1048576,0.000163247
0.000168087,1,W,0,1048576,0.00816959
0.00818975,0,R,0,1048576,0.00010688
0.000111474,1,W,0,1048576,0.0120574
0.0120816,0,R,0,1048576,9.6624e-05
0.000101505,1,W,0,1048576,0.0154289
0.0154548,0,R,0,1048576,0.000101082
0.00010604,1,W,0,1048576,0.00804973
0.00807568,0,R,0,1048576,0.000112029
0.000116702,1,W,0,1048576,0.0156507
0.0156931,0,R,0,1048576,0.000120336
0.000127904,1,W,0,1048576,0.00811885
0.00815248,0,R,0,1048576,0.000105279
0.000110273,1,W,0,1048576,0.0154924
0.0155305,0,R,0,1048576,0.000190474
0.000199902,1,W,0,1048576,0.00808624
0.00810319,0,R,0,1048576,9.0084e-05
9.4564e-05,1,W,0,1048576,0.0156324
0.0156693,0,R,0,1048576,0.00023313
0.000242327,1,W,0,1048576,0.00807281
0.00809205,0,R,0,1048576,9.308e-05
9.7481e-05,1,W,0,1048576,0.0155021
0.0155356,0,R,0,1048576,0.000167865
0.000173268,1,W,0,1048576,0.00806792
0.00809241,0,R,0,1048576,9.5701e-05
0.000100042,1,W,0,1048576,0.0157026
0.0157319,0,R,0,1048576,0.000216465
0.000225142,1,W,0,1048576,0.00799647
0.00802959,0,R,0,1048576,0.000144265
0.000151962,1,W,0,1048576,0.0153962
0.0154241,0,R,0,1048576,0.00012372
0.000131415,1,W,0,1048576,0.00823645
0.00825695,0,R,0,1048576,9.2342e-05
9.6564e-05,1,W,0,1048576,0.0155595
0.0155911,0,R,0,1048576,0.000161939
0.000168621,1,W,0,1048576,0.0083877
0.00841702,0,R,0,1048576,0.000233552
0.000242905,1,W,0,1048576,0.0151586
0.0151944,0,R,0,1048576,0.000180152
0.00018914,1,W,0,1048576,0.00818891
0.00822247,0,R,0,1048576,0.0001641
0.00016913,1,W,0,1048576,0.0153697
0.0154088,0,R,0,1048576,0.000283215
0.000288807,1,W,0,1048576,0.00807751
0.00811482,0,R,0,1048576,0.000191859
0.00021715,1,W,0,1048576,0.0154207
0.015455,0,R,0,1048576,0.000199304
0.000204177,1,W,0,1048576,0.00806035
0.00808975,0,R,0,1048576,0.000138378
0.00014325,1,W,0,1048576,0.0156245
0.0156635,0,R,0,1048576,0.000158669
0.000164249,1,W,0,1048576,0.0079731
0.00799037,0,R,0,1048576,8.8547e-05
9.2842e-05,1,W,0,1048576,0.00822017
0.0082422,0,R,0,1048576,9.2482e-05
9.6632e-05,1,W,0,1048576,0.0154856
0.0155173,0,R,0,1048576,0.000143155
0.000150819,1,W,0,1048576,0.00795943
0.00798596,0,R,0,1048576,9.8257e-05
0.000103252,1,W,0,1048576,0.015733
0.0157622,0,R,0,1048576,8.8534e-05
9.2805e-05,1,W,0,1048576,0.0124055
0.0124441,0,R,0,1048576,0.000187418
0.00302475,1,W,0,1048576,0.00830437
0.00834269,0,R,0,1048576,0.000231278
0.00023916,1,W,0,1048576,0.0079031
0.00793796,0,R,0,1048576,0.000137177
0.000144929,1,W,0,1048576,0.0195404
0.0195731,0,R,0,1048576,0.000148154
0.000153212,1,W,0,1048576,0.00770158
0.00773024,0,R,0,1048576,0.000160064
0.000165419,1,W,0,1048576,0.0081527
0.00817198,0,R,0,1048576,8.9418e-05
9.3711e-05,1,W,0,1048576,0.0156006
0.0156334,0,R,0,1048576,0.000232503
0.000242317,1,W,0,1048576,0.00793735
0.00796964,0,R,0,1048576,0.000166447
0.000176275,1,W,0,1048576,0.0154655
0.0155095,0,R,0,1048576,0.000119568
0.00012454,1,W,0,1048576,0.00819622
0.00821228,0,R,0,1048576,8.5193e-05
8.9389e-05,1,W,0,1048576,0.0155515
0.0155875,0,R,0,1048576,0.00015475
0.000160292,1,W,0,1048576,0.0081872
0.00820654,0,R,0,1048576,9.4657e-05
9.9151e-05,1,W,0,1048576,0.0156561
0.0156813,0,R,0,1048576,0.000100813
0.000105298,1,W,0,1048576,0.00813646
0.00815198,0,R,0,1048576,8.425e-05
8.831e-05,1,W,0,1048576,0.0155021
0.0155345,0,R,0,1048576,0.000145488
0.000150463,1,W,0,1048576,0.00818547
0.00820332,0,R,0,1048576,9.1201e-05
9.5193e-05,1,W,0,1048576,0.0155203
0.0155537,0,R,0,1048576,0.000126766
0.00013461,1,W,0,1048576,0.00810684
0.00813843,0,R,0,1048576,0.000135356
0.000139991,1,W,0,1048576,0.0156025
0.0156391,0,R,0,1048576,0.00012921
0.00013466,1,W,0,1048576,0.00814148
0.00816413,0,R,0,1048576,0.00010149
0.000105796,1,W,0,1048576,0.0155723
0.0156168,0,R,0,1048576,0.000120665
0.000126223,1,W,0,1048576,0.00830379
0.00833134,0,R,0,1048576,0.000123672
0.000129671,1,W,0,1048576,0.0152726
0.0153117,0,R,0,1048576,0.000191614
0.000196729,1,W,0,1048576,0.00811848
0.00816919,0,R,0,1048576,0.00011616
0.000122192,1,W,0,1048576,0.0154882
0.0155252,0,R,0,1048576,0.000127436
0.000152626,1,W,0,1048576,0.00821829
0.00824249,0,R,0,1048576,0.00010414
0.000108751,1,W,0,1048576,0.0154805
0.0155145,0,R,0,1048576,0.000152132
0.00015735,1,W,0,1048576,0.00861299
0.00864911,0,R,0,1048576,0.0001965
0.000204543,1,W,0,1048576,0.0151548
0.0151822,0,R,0,1048576,0.000118137
0.000123132,1,W,0,1048576,0.00805353
0.00807429,0,R,0,1048576,9.1104e-05
9.5404e-05,1,W,0,1048576,0.0155948
0.0156237,0,R,0,1048576,0.00011268
0.000117655,1,W,0,1048576,0.00870036
0.00873893,0,R,0,1048576,0.000234651
0.000243797,1,W,0,1048576,0.0150784
0.0151035,0,R,0,1048576,0.000104339
0.00010894,1,W,0,1048576,0.0155241
0.0155578,0,R,0,1048576,0.000157002
0.000161917,1,W,0,1048576,0.0082119
0.00823836,0,R,0,1048576,0.000109541
0.000115286,1,W,0,1048576,1.54564
1.54567,0,R,0,1048576,0.000137487
0.00014468,1,W,0,1048576,0.00578417
0.00582047,0,R,0,1048576,0.00020627
0.000213693,1,W,0,1048576,0.0013455
0.00137197,0,R,0,1048576,0.000141598
0.000149126,1,W,0,1048576,0.00771172
0.00775797,0,R,0,1048576,0.000241414
0.000260194,1,W,0,1048576,0.00609387
0.00611835,0,R,0,1048576,0.000105901
0.000110742,1,W,0,1048576,0.000701237
0.000712045,0,R,0,1048576,8.0829e-05
8.4617e-05,1,W,0,1048576,0.0075897
0.00762979,0,R,0,1048576,0.000127405
0.000132498,1,W,0,1048576,0.0008012
0.000816664,0,R,0,1048576,0.000104331
0.000111346,1,W,0,1048576,0.00717636
0.00720197,0,R,0,1048576,9.3009e-05
9.7743e-05,1,W,0,1048576,0.00732876
0.00735859,0,R,0,1048576,0.0001336
0.000139323,1,W,0,1048576,0.00068577
0.000692462,0,R,0,1048576,8.6924e-05
9.0413e-05,1,W,0,1048576,0.00739619
0.0074203,0,R,0,1048576,8.9358e-05
9.3893e-05,1,W,0,1048576,0.00749882
0.00752152,0,R,0,1048576,0.000133441
0.000141862,1,W,0,1048576,0.000852591
0.000863011,0,R,0,1048576,0.000115923
0.000120426,1,W,0,1048576,0.00712494
0.00713892,0,R,0,1048576,8.8851e-05
9.3126e-05,1,W,0,1048576,0.00745256
0.0074822,0,R,0,1048576,0.00016009
0.000166212,1,W,0,1048576,0.000653723
0.000662777,0,R,0,1048576,8.0386e-05
8.3838e-05,1,W,0,1048576,0.00749202
0.00751569,0,R,0,1048576,0.000102074
0.000106528,1,W,0,1048576,0.000696446
0.000703125,0,R,0,1048576,8.6465e-05
9.0017e-05,1,W,0,1048576,0.00738895
0.00741203,0,R,0,1048576,8.2497e-05
8.6809e-05,1,W,0,1048576,0.00743575
0.00744578,0,R,0,1048576,8.0368e-05
8.4018e-05,1,W,0,1048576,0.00818757
0.00821165,0,R,0,1048576,9.4554e-05
9.8873e-05,1,W,0,1048576,0.00793884
0.00796246,0,R,0,1048576,8.8867e-05
0.000107801,1,W,0,1048576,0.0153733
0.0154046,0,R,0,1048576,0.000128741
0.000133749,1,W,0,1048576,0.00814124
0.0081749,0,R,0,1048576,0.000222518
0.00023211,1,W,0,1048576,0.00771519
0.00774015,0,R,0,1048576,9.1861e-05
9.6368e-05,1,W,0,1048576,0.00826387
0.00829545,0,R,0,1048576,0.000122662
0.000131368,1,W,0,1048576,0.0152796
0.0153158,0,R,0,1048576,0.000155284
0.000161687,1,W,0,1048576,0.00779844
0.00781604,0,R,0,1048576,8.8193e-05
9.2516e-05,1,W,0,1048576,0.00841812
0.00844274,0,R,0,1048576,0.000209463
0.000217909,1,W,0,1048576,0.00738847
0.00740032,0,R,0,1048576,8.1779e-05
8.5874e-05,1,W,0,1048576,0.0155983
0.01564,0,R,0,1048576,0.000234982
0.000244402,1,W,0,1048576,0.00785135
0.00787502,0,R,0,1048576,0.000106254
0.000112104,1,W,0,1048576,0.00803678
0.0080577,0,R,0,1048576,9.4026e-05
9.8725e-05,1,W,0,1048576,0.0080548
0.00807253,0,R,0,1048576,0.000105332
0.000112525,1,W,0,1048576,0.0154759
0.0155167,0,R,0,1048576,0.000233138
0.000242798,1,W,0,1048576,0.00777645
0.00779789,0,R,0,1048576,9.4306e-05
9.8444e-05,1,W,0,1048576,0.00818208
0.00819912,0,R,0,1048576,0.000136088
0.000145429,1,W,0,1048576,0.00788913
0.00792056,0,R,0,1048576,0.000103887
0.000108738,1,W,0,1048576,0.0153792
0.015419,0,R,0,1048576,0.000150852
0.000155869,1,W,0,1048576,0.00792523
0.00793784,0,R,0,1048576,8.3554e-05
8.7445e-05,1,W,0,1048576,0.00800452
0.00802556,0,R,0,1048576,9.0925e-05
9.5231e-05,1,W,0,1048576,0.0154609
0.0154926,0,R,0,1048576,0.000144477
0.000149904,1,W,0,1048576,0.00804716
0.00807149,0,R,0,1048576,0.000103958
0.000108839,1,W,0,1048576,0.00826938
0.00829629,0,R,0,1048576,0.000175933
0.000182826,1,W,0,1048576,0.00771562
0.00773246,0,R,0,1048576,8.3694e-05
8.7823e-05,1,W,0,1048576,0.0156557
0.0156966,0,R,0,1048576,0.000234799
0.000245556,1,W,0,1048576,0.00787898
0.00790013,0,R,0,1048576,0.000108099
0.000114612,1,W,0,1048576,0.00829057
0.00831257,0,R,0,1048576,0.000175069
0.000182059,1,W,0,1048576,0.0150368
0.0150612,0,R,0,1048576,0.000188798
0.000196182,1,W,0,1048576,0.00799256
0.00801335,0,R,0,1048576,9.8232e-05
0.000102988,1,W,0,1048576,0.00791975
0.00794988,0,R,0,1048576,0.000105785
0.000110225,1,W,0,1048576,0.0155885
0.0156177,0,R,0,1048576,0.000104898
0.000109496,1,W,0,1048576,0.00796223
0.0079815,0,R,0,1048576,9.2852e-05
9.7032e-05,1,W,0,1048576,0.00811702
0.00814886,0,R,0,1048576,0.000111279
0.000116027,1,W,0,1048576,0.0154688
0.0154997,0,R,0,1048576,0.000148919
0.000168829,1,W,0,1048576,0.00803358
0.00804786,0,R,0,1048576,9.9625e-05
0.000108009,1,W,0,1048576,0.00808114
0.00809562,0,R,0,1048576,8.3254e-05
8.7214e-05,1,W,0,1048576,0.0155203
0.01555,0,R,0,1048576,0.000130524
0.000135543,1,W,0,1048576,0.00810143
0.00812521,0,R,0,1048576,0.000100531
0.000104815,1,W,0,1048576,0.0156052
0.0156271,0,R,0,1048576,8.5702e-05
9.0069e-05,1,W,0,1048576,0.00808441
0.00812016,0,R,0,1048576,0.000145529
0.000150365,1,W,0,1048576,0.0156319
0.0156672,0,R,0,1048576,0.000235366
0.000244486,1,W,0,1048576,0.00787774
0.00788763,0,R,0,1048576,8.2371e-05
8.6032e-05,1,W,0,1048576,0.00810368
0.00813418,0,R,0,1048576,0.000109566
0.000114619,1,W,0,1048576,0.0156258
0.0156549,0,R,0,1048576,0.000103497
0.000108527,1,W,0,1048576,0.00883476
0.0088603,0,R,0,1048576,0.000231183
0.00024039,1,W,0,1048576,0.0151158
0.0151405,0,R,0,1048576,0.000189728
0.000197151,1,W,0,1048576,0.0151437
0.0151742,0,R,0,1048576,0.00014564
0.000150955,1,W,0,1048576,0.00816792
0.00818354,0,R,0,1048576,8.772e-05
9.1642e-05,1,W,0,1048576,0.0156852
0.0157124,0,R,0,1048576,0.000109178
0.000113868,1,W,0,1048576,0.008199
0.00822757,0,R,0,1048576,0.000121689
0.000126296,1,W,0,1048576,0.0158475
0.0159012,0,R,0,1048576,0.000233108
0.00024338,1,W,0,1048576,0.0152563
0.0152872,0,R,0,1048576,0.000151102
0.000155976,1,W,0,1048576,0.00820399
0.00821859,0,R,0,1048576,8.8002e-05
9.1952e-05,1,W,0,1048576,0.0160346
0.0160673,0,R,0,1048576,0.000189758
0.000198049,1,W,0,1048576,0.0156633
0.0157,0,R,0,1048576,0.000191999
0.000200263,1,W,0,1048576,0.0153741
0.0154066,0,R,0,1048576,0.000118258
0.000122674,1,W,0,1048576,0.015847
0.0158839,0,R,0,1048576,0.000207013
0.000216136,1,W,0,1048576,0.0197564
0.0197898,0,R,0,1048576,0.000181309
0.000187743,1,W,0,1048576,0.00800694
0.00803712,0,R,0,1048576,0.000170468
0.000176139,1,W,0,1048576,0.0157047
0.0157398,0,R,0,1048576,0.000166908
0.0001719,1,W,0,1048576,0.0159813
0.0160166,0,R,0,1048576,0.000164387
0.000170699,1,W,0,1048576,0.0158318
0.0158608,0,R,0,1048576,0.000111519
0.000116652,1,W,0,1048576,0.0233694
0.0234072,0,R,0,1048576,0.000152581
0.000157931,1,W,0,1048576,0.0160759
0.0161051,0,R,0,1048576,0.000143113
0.000155823,1,W,0,1048576,0.0158349
0.0158684,0,R,0,1048576,0.000127588
0.000132839,1,W,0,1048576,0.0238751
0.0239086,0,R,0,1048576,0.000170439
0.000175592,1,W,0,1048576,0.0234269
0.0234605,0,R,0,1048576,0.000166032
0.000188436,1,W,0,1048576,0.0161661
0.0161889,0,R,0,1048576,0.000107377
0.000111724,1,W,0,1048576,0.0239264
0.0239638,0,R,0,1048576,0.000172347
0.000179643,1,W,0,1048576,0.0236893
0.023713,0,R,0,1048576,9.8759e-05
0.000103471,1,W,0,1048576,0.0240489
0.0240967,0,R,0,1048576,0.000173578
0.000180811,1,W,0,1048576,0.0313915
